name,idevent,Player ID,event_ID,Kills,Deaths,Kill / Death,Kill / Round,Rounds with kills,Kill - Death difference,Total opening kills,Total opening deaths,Opening kill ratio,Opening kill rating,Team win percent after first kill,First kill in won rounds,0 kill rounds,1 kill rounds,2 kill rounds,3 kill rounds,4 kill rounds,5 kill rounds,Rifle kills,Sniper kills,SMG kills,Pistol kills,Grenade,Other,Event link
tarik,8523;3247,8523,3247,258,216,1.19,0.78,172,42,33,40,0.82,0.96,72.70%,12.40%,158,108,50,7,6,1,166,41,5,45,1,1,https://www.hltv.org/stats/players/individual/8523/tarik?event=3247
tarik,8523;3564,8523,3564,180,182,0.99,0.67,122,-2,33,26,1.27,1.12,69.70%,16.80%,147,76,36,8,2,0,128,6,7,38,1,0,https://www.hltv.org/stats/players/individual/8523/tarik?event=3564
tarik,8523;4443,8523,4443,176,166,1.06,0.71,121,10,22,18,1.22,0.99,81.80%,13.50%,128,80,30,9,1,1,127,14,4,24,1,7,https://www.hltv.org/stats/players/individual/8523/tarik?event=4443
HObbit,8528;2471,8528,2471,114,111,1.03,0.67,79,3,19,25,0.76,0.98,63.20%,13.60%,91,51,22,5,1,0,74,11,6,22,1,0,https://www.hltv.org/stats/players/individual/8528/HObbit?event=2471
HObbit,8528;2720,8528,2720,201,177,1.14,0.71,135,24,26,29,0.9,0.95,65.40%,10.90%,149,88,33,10,3,1,132,3,30,34,2,0,https://www.hltv.org/stats/players/individual/8528/HObbit?event=2720
HObbit,8528;3247,8528,3247,80,92,0.87,0.62,53,-12,10,14,0.71,0.87,60.00%,10.00%,76,28,23,2,0,0,39,13,12,16,0,0,https://www.hltv.org/stats/players/individual/8528/HObbit?event=3247
HObbit,8528;3883,8528,3883,66,92,0.72,0.55,45,-26,10,14,0.71,0.89,50.00%,11.10%,76,26,17,2,0,0,47,0,2,16,1,0,https://www.hltv.org/stats/players/individual/8528/HObbit?event=3883
HObbit,8528;4866,8528,4866,169,154,1.1,0.72,116,15,28,22,1.27,1.11,71.40%,16.80%,118,75,31,8,2,0,134,1,5,27,2,1,https://www.hltv.org/stats/players/individual/8528/HObbit?event=4866
HObbit,8528;6586,8528,6586,133,137,0.97,0.7,85,-4,25,24,1.04,1.11,80.00%,19.60%,106,51,24,6,4,0,100,0,10,20,3,0,https://www.hltv.org/stats/players/individual/8528/HObbit?event=6586
fer,8564;1611,8564,1611,107,112,0.96,0.71,77,-5,14,15,0.93,0.97,64.30%,14.10%,73,52,21,3,1,0,75,2,1,27,2,0,https://www.hltv.org/stats/players/individual/8564/fer?event=1611
fer,8564;1617,8564,1617,83,85,0.98,0.72,54,-2,10,12,0.83,0.93,80.00%,13.60%,61,35,12,4,3,0,61,0,3,16,3,0,https://www.hltv.org/stats/players/individual/8564/fer?event=1617
fer,8564;1666,8564,1666,119,108,1.1,0.8,77,11,24,26,0.92,1.18,79.20%,26.00%,71,46,23,6,1,1,88,2,1,28,0,0,https://www.hltv.org/stats/players/individual/8564/fer?event=1666
fer,8564;2027,8564,2027,186,184,1.01,0.71,132,2,42,32,1.31,1.26,81.00%,22.10%,130,90,34,4,4,0,112,0,33,32,1,8,https://www.hltv.org/stats/players/individual/8564/fer?event=2027
fer,8564;2062,8564,2062,165,157,1.05,0.69,111,8,34,33,1.03,1.15,82.40%,18.90%,127,70,29,11,1,0,107,0,22,33,3,1,https://www.hltv.org/stats/players/individual/8564/fer?event=2062
fer,8564;2471,8564,2471,195,177,1.1,0.8,117,18,29,26,1.12,1.09,86.20%,19.70%,126,62,39,10,5,1,133,3,21,34,4,0,https://www.hltv.org/stats/players/individual/8564/fer?event=2471
fer,8564;2720,8564,2720,120,105,1.14,0.76,77,15,16,18,0.89,0.98,81.20%,16.20%,81,47,19,9,2,0,77,2,15,25,1,0,https://www.hltv.org/stats/players/individual/8564/fer?event=2720
fer,8564;3247,8564,3247,181,198,0.91,0.65,131,-17,38,34,1.12,1.15,73.70%,20.10%,147,91,32,6,2,0,117,2,24,32,5,1,https://www.hltv.org/stats/players/individual/8564/fer?event=3247
fer,8564;3564,8564,3564,171,181,0.94,0.64,118,-10,32,28,1.14,1.09,78.10%,18.20%,151,75,34,8,1,0,144,2,6,18,2,0,https://www.hltv.org/stats/players/individual/8564/fer?event=3564
fer,8564;3883,8564,3883,173,143,1.21,0.76,111,30,31,20,1.55,1.2,80.60%,20.80%,116,66,32,10,2,1,125,2,13,30,3,0,https://www.hltv.org/stats/players/individual/8564/fer?event=3883
fer,8564;4443,8564,4443,69,92,0.75,0.58,48,-23,14,22,0.64,0.95,85.70%,27.90%,71,35,6,6,1,0,38,6,7,17,1,0,https://www.hltv.org/stats/players/individual/8564/fer?event=4443
fer,8564;6372,8564,6372,206,172,1.2,0.78,134,34,32,25,1.28,1.11,81.20%,20.80%,130,82,34,16,2,0,175,0,4,26,1,0,https://www.hltv.org/stats/players/individual/8564/fer?event=6372
HEN1,8565;2720,8565,2720,222,198,1.12,0.65,150,24,38,25,1.52,1.1,84.20%,16.70%,191,95,39,15,1,0,37,136,15,30,4,0,https://www.hltv.org/stats/players/individual/8565/HEN1?event=2720
LUCAS1,8566;2720,8566,2720,238,227,1.05,0.7,164,11,25,35,0.71,0.86,88.00%,11.50%,177,104,47,12,1,0,172,2,16,46,2,0,https://www.hltv.org/stats/players/individual/8566/LUCAS1?event=2720
LUCAS1,8566;4443,8566,4443,70,88,0.8,0.59,44,-18,13,11,1.18,1.06,76.90%,23.30%,75,27,10,5,2,0,52,0,5,10,3,0,https://www.hltv.org/stats/players/individual/8566/LUCAS1?event=4443
boltz,8568;1611,8568,1611,114,105,1.09,0.76,72,9,10,17,0.59,0.81,80.00%,12.50%,78,42,20,8,2,0,81,1,0,27,5,0,https://www.hltv.org/stats/players/individual/8568/boltz?event=1611
boltz,8568;1617,8568,1617,81,80,1.01,0.7,54,1,10,11,0.91,0.94,90.00%,15.30%,61,31,19,4,0,0,65,1,2,13,0,0,https://www.hltv.org/stats/players/individual/8568/boltz?event=1617
boltz,8568;1666,8568,1666,92,104,0.88,0.62,61,-12,10,14,0.71,0.85,80.00%,11.00%,87,39,16,3,3,0,71,0,0,20,1,0,https://www.hltv.org/stats/players/individual/8568/boltz?event=1666
boltz,8568;2720,8568,2720,232,223,1.04,0.68,164,9,35,39,0.9,0.99,82.90%,15.10%,177,109,44,9,2,0,158,1,17,47,5,4,https://www.hltv.org/stats/players/individual/8568/boltz?event=2720
boltz,8568;6372,8568,6372,157,172,0.91,0.59,109,-15,29,30,0.97,1.03,69.00%,16.00%,155,72,28,7,2,0,118,0,11,18,10,0,https://www.hltv.org/stats/players/individual/8568/boltz?event=6372
DEVIL,8569;2027,8569,2027,28,37,0.76,0.53,20,-9,3,11,0.27,0.6,100.00%,14.30%,33,13,6,1,0,0,22,0,0,6,0,0,https://www.hltv.org/stats/players/individual/8569/DEVIL?event=2027
DEVIL,8569;2062,8569,2062,24,40,0.6,0.47,18,-16,3,10,0.3,0.63,66.70%,10.50%,33,14,2,2,0,0,16,1,1,5,1,2,https://www.hltv.org/stats/players/individual/8569/DEVIL?event=2062
GruBy,8570;1617,8570,1617,37,44,0.84,0.67,22,-7,3,9,0.33,0.67,66.70%,8.70%,33,11,7,4,0,0,29,0,5,3,0,0,https://www.hltv.org/stats/players/individual/8570/GruBy?event=1617
GruBy,8570;1666,8570,1666,29,36,0.81,0.6,19,-7,3,10,0.3,0.63,100.00%,18.80%,29,10,8,1,0,0,15,1,3,10,0,0,https://www.hltv.org/stats/players/individual/8570/GruBy?event=1666
woxic,8574;3564,8574,3564,217,175,1.24,0.77,139,42,27,29,0.93,0.97,74.10%,13.60%,144,79,44,14,2,0,61,117,5,35,0,0,https://www.hltv.org/stats/players/individual/8574/woxic?event=3564
woxic,8574;3883,8574,3883,89,88,1.01,0.74,57,1,17,11,1.55,1.22,47.10%,17.80%,64,32,19,5,1,0,24,45,1,18,1,0,https://www.hltv.org/stats/players/individual/8574/woxic?event=3883
woxic,8574;4443,8574,4443,150,146,1.03,0.7,106,4,20,14,1.43,1.02,75.00%,15.80%,108,70,29,6,1,0,36,82,0,32,1,0,https://www.hltv.org/stats/players/individual/8574/woxic?event=4443
Calyx,8575;3247,8575,3247,100,84,1.19,0.71,68,16,6,10,0.6,0.76,50.00%,4.20%,72,41,23,3,1,0,75,0,7,17,3,0,https://www.hltv.org/stats/players/individual/8575/Calyx?event=3247
somebody,8605;3564,8605,3564,44,79,0.56,0.45,34,-35,10,16,0.62,0.9,70.00%,18.90%,64,25,8,1,0,0,23,2,9,10,0,0,https://www.hltv.org/stats/players/individual/8605/somebody?event=3564
es3tag,8611;6586,8611,6586,71,80,0.89,0.62,50,-9,4,6,0.67,0.75,75.00%,6.00%,64,33,14,2,1,0,55,3,3,9,1,1,https://www.hltv.org/stats/players/individual/8611/es3tag?event=6586
ptr,8707;1611,8707,1611,43,56,0.77,0.56,31,-13,7,9,0.78,0.93,85.70%,19.40%,46,22,6,3,0,0,6,25,0,12,0,0,https://www.hltv.org/stats/players/individual/8707/ptr?event=1611
DeadFox,8716;2471,8716,2471,40,56,0.71,0.5,32,-16,5,8,0.62,0.81,40.00%,6.90%,48,25,6,1,0,0,15,18,0,7,0,0,https://www.hltv.org/stats/players/individual/8716/DeadFox?event=2471
DeadFox,8716;3564,8716,3564,154,185,0.83,0.54,118,-31,19,17,1.12,0.9,78.90%,10.20%,165,83,34,1,0,0,96,15,20,22,1,1,https://www.hltv.org/stats/players/individual/8716/DeadFox?event=3564
DeadFox,8716;3883,8716,3883,51,89,0.57,0.42,39,-38,7,14,0.5,0.76,28.60%,4.40%,82,28,10,1,0,0,35,2,7,7,0,0,https://www.hltv.org/stats/players/individual/8716/DeadFox?event=3883
waterfaLLZ,8727;3247,8727,3247,104,100,1.04,0.71,69,4,17,14,1.21,1.09,76.50%,19.70%,78,40,24,4,1,0,19,65,5,14,1,0,https://www.hltv.org/stats/players/individual/8727/waterfaLLZ?event=3247
waterfaLLZ,8727;3564,8727,3564,44,63,0.7,0.54,32,-19,7,9,0.78,0.91,57.10%,13.30%,49,22,9,0,1,0,7,25,1,10,1,0,https://www.hltv.org/stats/players/individual/8727/waterfaLLZ?event=3564
autimatic,8735;2720,8735,2720,121,99,1.22,0.84,74,22,8,17,0.47,0.75,75.00%,8.60%,70,43,18,10,3,0,89,1,10,21,0,0,https://www.hltv.org/stats/players/individual/8735/autimatic?event=2720
autimatic,8735;3247,8735,3247,258,205,1.26,0.78,171,53,33,28,1.18,1.03,81.80%,14.00%,159,104,48,18,1,0,178,25,8,43,3,1,https://www.hltv.org/stats/players/individual/8735/autimatic?event=3247
autimatic,8735;3564,8735,3564,100,93,1.08,0.76,69,7,12,11,1.09,0.98,50.00%,10.30%,62,44,21,3,0,1,78,5,7,10,1,0,https://www.hltv.org/stats/players/individual/8735/autimatic?event=3564
autimatic,8735;3883,8735,3883,132,105,1.26,0.77,84,27,23,16,1.44,1.18,78.30%,21.20%,88,47,28,7,2,0,28,75,8,19,2,0,https://www.hltv.org/stats/players/individual/8735/autimatic?event=3883
EliGE,8738;1617,8738,1617,43,50,0.86,0.7,29,-7,13,14,0.93,1.35,53.80%,26.90%,32,19,7,2,1,0,29,0,8,6,0,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=1617
EliGE,8738;2027,8738,2027,122,131,0.93,0.65,83,-9,23,29,0.79,1.02,78.30%,17.80%,105,53,24,4,1,1,94,0,3,22,2,2,https://www.hltv.org/stats/players/individual/8738/EliGE?event=2027
EliGE,8738;2062,8738,2062,199,193,1.03,0.71,125,6,38,34,1.12,1.14,81.60%,20.90%,155,74,35,11,3,2,145,1,18,34,1,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=2062
EliGE,8738;2471,8738,2471,138,112,1.23,0.89,90,26,25,22,1.14,1.24,64.00%,21.60%,65,53,28,7,2,0,104,0,11,23,0,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=2471
EliGE,8738;3247,8738,3247,78,66,1.18,0.8,50,12,7,12,0.58,0.82,85.70%,13.30%,48,31,11,7,1,0,53,1,12,9,3,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=3247
EliGE,8738;3564,8738,3564,161,141,1.14,0.78,100,20,21,27,0.78,0.96,66.70%,13.00%,106,54,35,7,4,0,123,1,11,25,1,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=3564
EliGE,8738;3883,8738,3883,122,122,1,0.7,84,0,15,23,0.65,0.88,86.70%,14.30%,90,54,23,6,1,0,92,3,8,18,1,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=3883
EliGE,8738;4443,8738,4443,223,177,1.26,0.82,143,46,42,34,1.24,1.23,81.00%,24.80%,128,84,42,13,4,0,171,5,12,33,2,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=4443
EliGE,8738;4866,8738,4866,92,96,0.96,0.66,61,-4,10,10,1,0.91,60.00%,9.80%,78,38,18,3,1,1,66,1,1,22,2,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=4866
EliGE,8738;6793,8738,6793,133,167,0.8,0.54,104,-34,31,32,0.97,1.08,61.30%,15.00%,141,82,17,3,2,0,107,0,4,21,1,0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=6793
emagine,8744;1666,8744,1666,30,40,0.75,0.57,21,-10,5,5,1,0.98,60.00%,14.30%,32,14,5,2,0,0,18,0,3,8,1,0,https://www.hltv.org/stats/players/individual/8744/emagine?event=1666
Rickeh,8745;1666,8745,1666,38,34,1.12,0.72,24,4,6,5,1.2,1.08,83.30%,23.80%,29,13,9,1,1,0,9,18,4,6,0,1,https://www.hltv.org/stats/players/individual/8745/Rickeh?event=1666
Rickeh,8745;3883,8745,3883,120,139,0.86,0.59,85,-19,22,21,1.05,1.03,50.00%,11.30%,119,57,23,3,2,0,86,7,3,22,0,3,https://www.hltv.org/stats/players/individual/8745/Rickeh?event=3883
James,8746;1666,8746,1666,19,37,0.51,0.36,14,-18,3,6,0.5,0.76,100.00%,14.30%,39,10,3,1,0,0,16,0,0,3,0,0,https://www.hltv.org/stats/players/individual/8746/James?event=1666
USTILO,8771;1666,8771,1666,40,39,1.03,0.75,22,1,7,10,0.7,1.01,57.10%,19.00%,31,11,6,4,0,1,21,0,6,13,0,0,https://www.hltv.org/stats/players/individual/8771/USTILO?event=1666
JUGi,8783;4443,8783,4443,83,82,1.01,0.56,63,1,14,12,1.17,1,85.70%,16.70%,85,47,12,4,0,0,12,52,4,15,0,0,https://www.hltv.org/stats/players/individual/8783/JUGi?event=4443
keshandr,8788;2720,8788,2720,38,60,0.63,0.54,26,-22,3,11,0.27,0.62,100.00%,13.60%,44,17,6,3,0,0,20,1,4,11,2,0,https://www.hltv.org/stats/players/individual/8788/keshandr?event=2720
keshandr,8788;3247,8788,3247,60,85,0.71,0.54,42,-25,10,18,0.56,0.85,40.00%,9.50%,70,28,11,2,1,0,38,1,7,14,1,0,https://www.hltv.org/stats/players/individual/8788/keshandr?event=3247
mir,8789;2720,8789,2720,54,56,0.96,0.77,38,-2,9,8,1.12,1.12,55.60%,22.70%,32,25,10,3,0,0,36,3,1,14,0,0,https://www.hltv.org/stats/players/individual/8789/mir?event=2720
mir,8789;3247,8789,3247,58,86,0.67,0.52,43,-28,3,9,0.33,0.67,33.30%,2.40%,69,33,6,3,1,0,44,0,2,12,0,0,https://www.hltv.org/stats/players/individual/8789/mir?event=3247
hutji,8790;2720,8790,2720,28,54,0.52,0.4,20,-26,5,10,0.5,0.79,80.00%,18.20%,50,13,6,1,0,0,15,2,3,8,0,0,https://www.hltv.org/stats/players/individual/8790/hutji?event=2720
hutji,8790;3247,8790,3247,72,86,0.84,0.64,46,-14,11,10,1.1,1.01,54.50%,14.30%,66,28,12,4,2,0,44,1,9,18,0,0,https://www.hltv.org/stats/players/individual/8790/hutji?event=3247
hutji,8790;3564,8790,3564,54,72,0.75,0.56,40,-18,6,8,0.75,0.84,83.30%,11.10%,57,30,6,4,0,0,36,0,8,8,2,0,https://www.hltv.org/stats/players/individual/8790/hutji?event=3564
jasonR,8794;2027,8794,2027,12,34,0.35,0.3,9,-22,0,6,0,0.42,,0.00%,31,6,3,0,0,0,9,0,0,3,0,0,https://www.hltv.org/stats/players/individual/8794/jasonR?event=2027
Stewie2K,8797;2027,8797,2027,20,37,0.54,0.45,17,-17,5,7,0.71,0.97,60.00%,25.00%,27,14,3,0,0,0,12,0,1,6,1,0,https://www.hltv.org/stats/players/individual/8797/Stewie2K?event=2027
Stewie2K,8797;2720,8797,2720,101,106,0.95,0.7,69,-5,20,22,0.91,1.11,65.00%,18.60%,75,43,21,4,1,0,70,15,1,13,1,1,https://www.hltv.org/stats/players/individual/8797/Stewie2K?event=2720
Stewie2K,8797;3247,8797,3247,244,223,1.09,0.74,158,21,42,42,1,1.09,76.20%,16.60%,172,91,52,11,4,0,155,23,21,37,5,3,https://www.hltv.org/stats/players/individual/8797/Stewie2K?event=3247
Stewie2K,8797;3564,8797,3564,163,180,0.91,0.61,114,-17,25,33,0.76,0.93,80.00%,14.60%,155,74,31,9,0,0,116,9,17,20,1,0,https://www.hltv.org/stats/players/individual/8797/Stewie2K?event=3564
Stewie2K,8797;3883,8797,3883,116,122,0.95,0.67,76,-6,21,28,0.75,1,61.90%,14.30%,98,47,19,9,1,0,80,14,4,15,1,2,https://www.hltv.org/stats/players/individual/8797/Stewie2K?event=3883
Stewie2K,8797;4443,8797,4443,155,189,0.82,0.57,120,-34,29,42,0.69,0.94,69.00%,14.60%,151,87,31,2,0,0,78,41,6,26,2,2,https://www.hltv.org/stats/players/individual/8797/Stewie2K?event=4443
Stewie2K,8797;4866,8797,4866,90,102,0.88,0.65,63,-12,15,23,0.65,0.93,66.70%,16.40%,76,44,11,8,0,0,65,7,1,17,0,0,https://www.hltv.org/stats/players/individual/8797/Stewie2K?event=4866
Xizt,884;1270,884,1270,184,170,1.08,0.68,129,14,30,14,2.14,1.14,80.00%,16.20%,140,86,33,10,0,0,156,1,0,25,2,0,https://www.hltv.org/stats/players/individual/884/Xizt?event=1270
Xizt,884;1333,884,1333,161,129,1.25,0.76,103,32,17,21,0.81,0.9,94.10%,12.60%,108,60,34,5,4,0,130,5,0,23,2,1,https://www.hltv.org/stats/players/individual/884/Xizt?event=1333
Xizt,884;1444,884,1444,236,212,1.11,0.75,165,24,31,16,1.94,1.08,45.20%,8.80%,149,109,43,11,2,0,186,3,0,44,2,1,https://www.hltv.org/stats/players/individual/884/Xizt?event=1444
Xizt,884;1553,884,1553,180,183,0.98,0.62,128,-3,17,18,0.94,0.86,88.20%,9.00%,163,88,31,7,2,0,131,14,0,33,1,1,https://www.hltv.org/stats/players/individual/884/Xizt?event=1553
Xizt,884;1611,884,1611,187,170,1.1,0.73,135,17,22,20,1.1,0.97,68.20%,10.50%,121,93,35,6,0,1,135,2,5,45,0,0,https://www.hltv.org/stats/players/individual/884/Xizt?event=1611
Xizt,884;1617,884,1617,130,136,0.96,0.67,84,-6,20,23,0.87,0.98,75.00%,14.70%,110,50,22,12,0,0,78,12,7,32,1,0,https://www.hltv.org/stats/players/individual/884/Xizt?event=1617
Xizt,884;1666,884,1666,75,82,0.91,0.62,52,-7,12,11,1.09,1.01,75.00%,16.70%,68,34,13,5,0,0,52,6,1,16,0,0,https://www.hltv.org/stats/players/individual/884/Xizt?event=1666
Xizt,884;2027,884,2027,119,141,0.84,0.65,85,-22,13,21,0.62,0.83,69.20%,10.30%,97,58,21,5,1,0,96,7,3,13,1,0,https://www.hltv.org/stats/players/individual/884/Xizt?event=2027
Xizt,884;2062,884,2062,74,82,0.9,0.6,54,-8,6,6,1,0.83,66.70%,7.00%,69,37,14,3,0,0,60,1,1,12,0,0,https://www.hltv.org/stats/players/individual/884/Xizt?event=2062
Xizt,884;3564,884,3564,89,126,0.71,0.5,65,-37,12,13,0.92,0.88,58.30%,9.30%,112,43,20,2,0,0,60,0,8,21,0,0,https://www.hltv.org/stats/players/individual/884/Xizt?event=3564
olofmeister,885;1270,885,1270,115,106,1.08,0.74,78,9,26,17,1.53,1.32,69.20%,23.10%,77,47,25,6,0,0,74,12,7,19,0,3,https://www.hltv.org/stats/players/individual/885/olofmeister?event=1270
olofmeister,885;1333,885,1333,149,147,1.01,0.68,103,2,26,28,0.93,1.05,65.40%,15.60%,116,68,24,11,0,0,91,30,0,26,2,0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=1333
olofmeister,885;1444,885,1444,237,189,1.25,0.86,158,48,37,27,1.37,1.18,91.90%,23.30%,117,100,41,14,3,0,139,22,6,57,2,11,https://www.hltv.org/stats/players/individual/885/olofmeister?event=1444
olofmeister,885;1553,885,1553,96,73,1.32,0.81,59,23,16,7,2.29,1.24,81.20%,18.10%,60,34,17,5,3,0,56,11,3,25,1,0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=1553
olofmeister,885;1611,885,1611,205,147,1.39,0.88,124,58,42,23,1.83,1.4,78.60%,23.40%,110,70,35,15,2,2,106,35,4,56,2,2,https://www.hltv.org/stats/players/individual/885/olofmeister?event=1611
olofmeister,885;1617,885,1617,121,123,0.98,0.7,86,-2,27,19,1.42,1.26,74.10%,22.70%,87,62,14,9,1,0,79,10,3,26,0,3,https://www.hltv.org/stats/players/individual/885/olofmeister?event=1617
olofmeister,885;1666,885,1666,190,137,1.39,0.87,123,53,26,22,1.18,1.09,84.60%,16.10%,96,71,39,11,2,0,131,15,15,25,3,1,https://www.hltv.org/stats/players/individual/885/olofmeister?event=1666
olofmeister,885;2027,885,2027,107,107,1,0.68,73,0,14,22,0.64,0.88,92.90%,15.90%,84,45,24,3,0,1,55,21,12,15,1,3,https://www.hltv.org/stats/players/individual/885/olofmeister?event=2027
olofmeister,885;2062,885,2062,142,131,1.08,0.69,92,11,28,26,1.08,1.14,82.10%,19.20%,113,58,20,12,2,0,73,23,21,19,1,5,https://www.hltv.org/stats/players/individual/885/olofmeister?event=2062
olofmeister,885;2471,885,2471,163,166,0.98,0.71,118,-3,31,25,1.24,1.16,77.40%,21.10%,112,82,27,9,0,0,93,23,14,34,0,0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=2471
olofmeister,885;2720,885,2720,136,143,0.95,0.69,96,-7,17,18,0.94,0.95,88.20%,15.20%,101,64,25,6,1,0,75,20,6,33,2,0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=2720
olofmeister,885;3247,885,3247,216,180,1.2,0.78,140,36,33,28,1.18,1.1,72.70%,15.00%,136,82,42,14,2,0,170,8,8,28,2,0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=3247
olofmeister,885;3564,885,3564,170,142,1.2,0.79,110,28,25,17,1.47,1.11,80.00%,17.20%,106,67,28,13,2,0,109,23,12,23,3,0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=3564
olofmeister,885;3883,885,3883,150,164,0.91,0.56,108,-14,18,28,0.64,0.83,77.80%,10.40%,159,71,33,3,1,0,93,6,19,22,9,1,https://www.hltv.org/stats/players/individual/885/olofmeister?event=3883
olofmeister,885;4443,885,4443,126,100,1.26,0.78,84,26,16,17,0.94,0.99,56.20%,11.10%,78,53,23,5,3,0,69,22,1,30,4,0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=4443
olofmeister,885;4866,885,4866,139,145,0.96,0.64,92,-6,9,20,0.45,0.72,100.00%,8.30%,126,55,27,10,0,0,105,7,3,24,0,1,https://www.hltv.org/stats/players/individual/885/olofmeister?event=4866
gade,8875;4443,8875,4443,108,96,1.12,0.73,72,12,11,20,0.55,0.81,63.60%,9.70%,76,43,24,3,2,0,88,1,5,13,1,0,https://www.hltv.org/stats/players/individual/8875/gade?event=4443
Professor_Chaos,8912;2027,8912,2027,18,34,0.53,0.45,14,-16,3,3,1,0.92,0.00%,0.00%,26,10,4,0,0,0,7,0,0,9,0,2,https://www.hltv.org/stats/players/individual/8912/Professor_Chaos?event=2027
electroNic,8918;2471,8918,2471,67,63,1.06,0.8,41,4,11,12,0.92,1.08,63.60%,19.40%,43,23,10,8,0,0,47,2,5,10,1,2,https://www.hltv.org/stats/players/individual/8918/electroNic?event=2471
electroNic,8918;2720,8918,2720,101,93,1.09,0.78,68,8,16,17,0.94,1.06,75.00%,20.30%,62,42,21,3,2,0,73,2,8,18,0,0,https://www.hltv.org/stats/players/individual/8918/electroNic?event=2720
electroNic,8918;3247,8918,3247,126,108,1.17,0.71,85,18,16,21,0.76,0.92,93.80%,14.90%,92,55,22,5,3,0,97,0,14,14,1,0,https://www.hltv.org/stats/players/individual/8918/electroNic?event=3247
electroNic,8918;3564,8918,3564,205,142,1.44,0.86,124,63,36,31,1.16,1.2,80.60%,20.60%,115,69,33,19,2,1,162,3,12,27,1,0,https://www.hltv.org/stats/players/individual/8918/electroNic?event=3564
electroNic,8918;3883,8918,3883,207,186,1.11,0.68,148,21,33,24,1.38,1.08,72.70%,14.00%,157,103,32,12,1,0,149,5,15,36,2,0,https://www.hltv.org/stats/players/individual/8918/electroNic?event=3883
electroNic,8918;4443,8918,4443,235,173,1.36,0.84,148,62,37,25,1.48,1.18,83.80%,20.10%,133,85,42,18,3,0,201,0,6,27,1,0,https://www.hltv.org/stats/players/individual/8918/electroNic?event=4443
electroNic,8918;4866,8918,4866,211,165,1.28,0.8,136,46,45,31,1.45,1.32,80.00%,21.70%,128,80,41,11,4,0,180,0,6,24,1,0,https://www.hltv.org/stats/players/individual/8918/electroNic?event=4866
electroNic,8918;6586,8918,6586,203,194,1.05,0.71,140,9,40,47,0.85,1.09,77.50%,20.30%,147,83,51,6,0,0,173,0,9,19,3,0,https://www.hltv.org/stats/players/individual/8918/electroNic?event=6586
electroNic,8918;6793,8918,6793,145,157,0.92,0.68,98,-12,28,28,1,1.11,71.40%,21.30%,114,56,38,3,1,0,118,0,6,21,0,3,https://www.hltv.org/stats/players/individual/8918/electroNic?event=6793
HS,8994;2720,8994,2720,70,80,0.88,0.62,42,-10,10,19,0.53,0.83,70.00%,13.70%,71,23,10,9,0,0,50,0,12,9,1,0,https://www.hltv.org/stats/players/individual/8994/HS?event=2720
valde,9031;3247,9031,3247,58,62,0.94,0.69,41,-4,3,5,0.6,0.75,66.70%,5.60%,43,29,7,5,0,0,47,0,0,10,2,0,https://www.hltv.org/stats/players/individual/9031/valde?event=3247
valde,9031;4443,9031,4443,91,89,1.02,0.61,65,2,15,12,1.25,1.04,80.00%,16.70%,83,44,16,5,0,0,66,0,8,12,5,0,https://www.hltv.org/stats/players/individual/9031/valde?event=4443
valde,9031;6586,9031,6586,122,133,0.92,0.61,82,-11,18,16,1.12,0.98,77.80%,14.90%,118,52,20,10,0,0,100,0,8,13,1,3,https://www.hltv.org/stats/players/individual/9031/valde?event=6586
Magisk,9032;2471,9032,2471,188,155,1.21,0.84,118,33,27,23,1.17,1.1,77.80%,19.40%,107,71,30,13,2,2,141,1,16,29,1,0,https://www.hltv.org/stats/players/individual/9032/Magisk?event=2471
Magisk,9032;2720,9032,2720,110,113,0.97,0.65,84,-3,18,15,1.2,1.05,72.20%,15.90%,84,62,19,2,1,0,73,0,7,30,0,0,https://www.hltv.org/stats/players/individual/9032/Magisk?event=2720
Magisk,9032;3564,9032,3564,179,152,1.18,0.71,115,27,43,26,1.65,1.35,79.10%,21.40%,137,70,32,8,4,1,134,1,11,30,3,1,https://www.hltv.org/stats/players/individual/9032/Magisk?event=3564
Magisk,9032;3883,9032,3883,207,146,1.42,0.78,130,61,29,30,0.97,1.03,82.80%,13.60%,135,79,30,16,5,0,148,15,1,33,10,0,https://www.hltv.org/stats/players/individual/9032/Magisk?event=3883
