name_x,nationality,team,maps,rounds,KD-diff,KD,rating,event,event_ID,Full name,Player ID,Full link,name_y,Kills,Deaths,Kill / Death,Kill / Round,Rounds with kills,Kill - Death difference,Total opening kills,Total opening deaths,Opening kill ratio,Opening kill rating,Team win percent after first kill,First kill in won rounds,0 kill rounds,1 kill rounds,2 kill rounds,3 kill rounds,4 kill rounds,5 kill rounds,Rifle kills,Sniper kills,SMG kills,Pistol kills,Grenade,Other,Event link
abE,United States,Splyce,2,40,-23,0.36,0.39,MLG Columbus 2016,2027,Abraham 'abE' Fazli,8502,https://www.hltv.org/player/8502/abe,abE,13.0,36.0,0.36,0.33,12.0,-23.0,1.0,2.0,0.5,0.71,100.0%,12.5%,28.0,11.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,7.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8502/abE?event=2027
aizy,Denmark,Dignitas,2,52,21,1.55,1.55,DreamHack Open Cluj-Napoca 2015,1617,Philip 'aizy' Aistrup,8095,https://www.hltv.org/player/8095/aizy,aizy,59.0,38.0,1.55,1.13,34.0,21.0,8.0,2.0,4.0,1.37,50.0%,20.0%,18.0,17.0,10.0,6.0,1.0,0.0,38.0,1.0,0.0,20.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8095/aizy?event=1617
GuardiaN,Slovakia,Natus Vincere,11,279,83,1.51,1.3,DreamHack Open Cluj-Napoca 2015,1617,Ladislav 'GuardiaN' KovÃ¡cs,2757,https://www.hltv.org/player/2757/guardian,GuardiaN,246.0,163.0,1.51,0.88,162.0,83.0,56.0,27.0,2.07,1.51,77.2%,29.3%,117.0,101.0,40.0,19.0,2.0,0.0,47.0,152.0,10.0,36.0,1.0,0.0,https://www.hltv.org/stats/players/individual/2757/GuardiaN?event=1617
Snax,Poland,Virtus.pro,4,119,31,1.4,1.29,DreamHack Open Cluj-Napoca 2015,1617,Janusz 'Snax' Pogorzelski,2553,https://www.hltv.org/player/2553/snax,Snax,108.0,77.0,1.4,0.91,69.0,31.0,18.0,11.0,1.64,1.27,66.7%,19.4%,50.0,39.0,23.0,5.0,2.0,0.0,65.0,11.0,3.0,20.0,1.0,8.0,https://www.hltv.org/stats/players/individual/2553/Snax?event=1617
kennyS,France,Envy,10,261,66,1.47,1.23,DreamHack Open Cluj-Napoca 2015,1617,Kenny 'kennyS' Schrub,7167,https://www.hltv.org/player/7167/kennys,kennyS,206.0,140.0,1.47,0.79,139.0,66.0,31.0,17.0,1.82,1.15,80.6%,16.0%,122.0,89.0,35.0,13.0,2.0,0.0,45.0,103.0,16.0,36.0,6.0,0.0,https://www.hltv.org/stats/players/individual/7167/kennyS?event=1617
WorldEdit,Russia,FlipSid3,2,46,6,1.15,1.22,DreamHack Open Cluj-Napoca 2015,1617,Georgi 'WorldEdit' Yaskin,7403,https://www.hltv.org/player/7403/worldedit,WorldEdit,45.0,39.0,1.15,0.98,28.0,6.0,9.0,6.0,1.5,1.43,44.4%,28.6%,18.0,15.0,10.0,2.0,1.0,0.0,14.0,22.0,0.0,9.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7403/WorldEdit?event=1617
dupreeh,Denmark,TSM,4,94,13,1.2,1.18,DreamHack Open Cluj-Napoca 2015,1617,Peter 'dupreeh' Rasmussen,7398,https://www.hltv.org/player/7398/dupreeh,dupreeh,77.0,64.0,1.2,0.82,48.0,13.0,15.0,8.0,1.88,1.32,66.7%,20.0%,46.0,27.0,14.0,6.0,1.0,0.0,44.0,6.0,13.0,13.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7398/dupreeh?event=1617
coldzera,Brazil,Luminosity,4,115,17,1.23,1.18,DreamHack Open Cluj-Napoca 2015,1617,Marcelo 'coldzera' David,9216,https://www.hltv.org/player/9216/coldzera,coldzera,92.0,75.0,1.23,0.8,62.0,17.0,12.0,15.0,0.8,0.97,58.3%,11.9%,53.0,43.0,12.0,3.0,4.0,0.0,42.0,13.0,13.0,24.0,0.0,0.0,https://www.hltv.org/stats/players/individual/9216/coldzera?event=1617
jkaem,Norway,G2,10,287,33,1.17,1.16,DreamHack Open Cluj-Napoca 2015,1617,Joakim 'jkaem' Myrbostad,8248,https://www.hltv.org/player/8248/jkaem,jkaem,231.0,198.0,1.17,0.8,142.0,33.0,30.0,24.0,1.25,1.05,70.0%,14.2%,145.0,76.0,48.0,14.0,3.0,1.0,157.0,0.0,28.0,36.0,4.0,6.0,https://www.hltv.org/stats/players/individual/8248/jkaem?event=1617
NiKo,Bosnia and Herzegovina,MOUZ,5,132,16,1.18,1.16,DreamHack Open Cluj-Napoca 2015,1617,Nikola 'NiKo' KovaÄ,3741,https://www.hltv.org/player/3741/niko,NiKo,107.0,91.0,1.18,0.81,66.0,16.0,13.0,8.0,1.62,1.06,46.2%,9.8%,66.0,35.0,23.0,6.0,2.0,0.0,81.0,1.0,4.0,21.0,0.0,0.0,https://www.hltv.org/stats/players/individual/3741/NiKo?event=1617
flusha,Sweden,fnatic,7,173,12,1.1,1.15,DreamHack Open Cluj-Napoca 2015,1617,Robin 'flusha' RÃ¶nnquist,3055,https://www.hltv.org/player/3055/flusha,flusha,133.0,121.0,1.1,0.77,81.0,12.0,18.0,10.0,1.8,1.09,94.4%,19.3%,92.0,50.0,15.0,12.0,3.0,1.0,79.0,9.0,10.0,26.0,9.0,0.0,https://www.hltv.org/stats/players/individual/3055/flusha?event=1617
NBK-,France,Envy,10,261,33,1.21,1.14,DreamHack Open Cluj-Napoca 2015,1617,Nathan 'NBK-' Schmitt,7168,https://www.hltv.org/player/7168/nbk,NBK-,187.0,154.0,1.21,0.72,114.0,33.0,17.0,24.0,0.71,0.84,58.8%,6.4%,147.0,59.0,39.0,15.0,0.0,1.0,134.0,9.0,4.0,37.0,2.0,1.0,https://www.hltv.org/stats/players/individual/7168/NBK-?event=1617
Happy,France,Envy,10,261,41,1.23,1.14,DreamHack Open Cluj-Napoca 2015,1617,Vincent 'Happy' Schopenhauer,7429,https://www.hltv.org/player/7429/happy,Happy,216.0,175.0,1.23,0.83,151.0,41.0,32.0,17.0,1.88,1.17,90.6%,18.6%,110.0,100.0,39.0,10.0,2.0,0.0,124.0,32.0,12.0,45.0,3.0,0.0,https://www.hltv.org/stats/players/individual/7429/Happy?event=1617
KRIMZ,Sweden,fnatic,7,173,27,1.26,1.14,DreamHack Open Cluj-Napoca 2015,1617,Freddy 'KRIMZ' Johansson,7528,https://www.hltv.org/player/7528/krimz,KRIMZ,132.0,105.0,1.26,0.76,89.0,27.0,10.0,11.0,0.91,0.85,60.0%,6.8%,84.0,56.0,24.0,8.0,1.0,0.0,94.0,7.0,8.0,22.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7528/KRIMZ?event=1617
shox,France,Titan,4,99,6,1.09,1.12,DreamHack Open Cluj-Napoca 2015,1617,Richard 'shox' Papillon,1225,https://www.hltv.org/player/1225/shox,shox,75.0,69.0,1.09,0.76,43.0,6.0,12.0,10.0,1.2,1.1,75.0%,23.7%,56.0,19.0,17.0,6.0,1.0,0.0,38.0,12.0,5.0,20.0,0.0,0.0,https://www.hltv.org/stats/players/individual/1225/shox?event=1617
apEX,France,Envy,10,261,20,1.11,1.11,DreamHack Open Cluj-Napoca 2015,1617,Dan 'apEX' Madesclaire,7322,https://www.hltv.org/player/7322/apex,apEX,198.0,178.0,1.11,0.76,128.0,20.0,37.0,36.0,1.03,1.15,75.7%,17.9%,133.0,81.0,28.0,15.0,4.0,0.0,134.0,1.0,11.0,48.0,4.0,0.0,https://www.hltv.org/stats/players/individual/7322/apEX?event=1617
f0rest,Sweden,Ninjas in Pyjamas,8,194,14,1.1,1.1,DreamHack Open Cluj-Napoca 2015,1617,Patrik 'f0rest' Lindberg,29,https://www.hltv.org/player/29/f0rest,f0rest,149.0,135.0,1.1,0.77,93.0,14.0,27.0,25.0,1.08,1.15,92.6%,24.5%,101.0,49.0,34.0,8.0,2.0,0.0,75.0,44.0,1.0,26.0,2.0,1.0,https://www.hltv.org/stats/players/individual/29/f0rest?event=1617
seized,Russia,Natus Vincere,11,279,22,1.12,1.1,DreamHack Open Cluj-Napoca 2015,1617,Denis 'seized' Kostin,3347,https://www.hltv.org/player/3347/seized,seized,205.0,183.0,1.12,0.73,135.0,22.0,30.0,16.0,1.88,1.11,80.0%,16.0%,144.0,86.0,33.0,12.0,3.0,1.0,145.0,15.0,9.0,32.0,3.0,1.0,https://www.hltv.org/stats/players/individual/3347/seized?event=1617
Furlan,Poland,Vexed,2,55,6,1.16,1.09,DreamHack Open Cluj-Napoca 2015,1617,Damian 'Furlan' Kislowski,8327,https://www.hltv.org/player/8327/furlan,Furlan,44.0,38.0,1.16,0.8,32.0,6.0,4.0,4.0,1.0,0.91,75.0%,13.0%,23.0,23.0,7.0,1.0,1.0,0.0,26.0,11.0,0.0,7.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8327/Furlan?event=1617
cajunb,Denmark,TSM,4,94,10,1.17,1.08,DreamHack Open Cluj-Napoca 2015,1617,RenÃ© 'cajunb' Borg,2469,https://www.hltv.org/player/2469/cajunb,cajunb,70.0,60.0,1.17,0.74,48.0,10.0,12.0,7.0,1.71,1.18,66.7%,16.0%,46.0,31.0,12.0,5.0,0.0,0.0,35.0,21.0,0.0,14.0,0.0,0.0,https://www.hltv.org/stats/players/individual/2469/cajunb?event=1617
RpK,France,Titan,4,99,0,1.0,1.07,DreamHack Open Cluj-Napoca 2015,1617,CÃ©dric 'RpK' Guipouy,7169,https://www.hltv.org/player/7169/rpk,RpK,74.0,74.0,1.0,0.75,46.0,0.0,6.0,16.0,0.38,0.7,66.7%,10.5%,53.0,27.0,13.0,4.0,1.0,1.0,46.0,2.0,6.0,20.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7169/RpK?event=1617
fox,Portugal,G2,10,287,15,1.08,1.07,DreamHack Open Cluj-Napoca 2015,1617,Ricardo 'fox' Pacheco,629,https://www.hltv.org/player/629/fox,fox,206.0,191.0,1.08,0.72,134.0,15.0,41.0,31.0,1.32,1.2,73.8%,20.9%,153.0,83.0,34.0,13.0,4.0,0.0,85.0,72.0,7.0,40.0,2.0,0.0,https://www.hltv.org/stats/players/individual/629/fox?event=1617
kioShiMa,France,Envy,10,261,21,1.13,1.07,DreamHack Open Cluj-Napoca 2015,1617,Fabien 'kioShiMa' Fiey,4959,https://www.hltv.org/player/4959/kioshima,kioShiMa,178.0,157.0,1.13,0.68,117.0,21.0,20.0,27.0,0.74,0.88,85.0%,10.9%,144.0,71.0,32.0,13.0,1.0,0.0,128.0,3.0,1.0,36.0,9.0,1.0,https://www.hltv.org/stats/players/individual/4959/kioShiMa?event=1617
byali,Poland,Virtus.pro,4,119,9,1.12,1.06,DreamHack Open Cluj-Napoca 2015,1617,PaweÅ‚ 'byali' BieliÅ„ski,5386,https://www.hltv.org/player/5386/byali,byali,85.0,76.0,1.12,0.71,58.0,9.0,7.0,17.0,0.41,0.72,71.4%,8.1%,61.0,37.0,16.0,4.0,1.0,0.0,69.0,0.0,4.0,11.0,1.0,0.0,https://www.hltv.org/stats/players/individual/5386/byali?event=1617
dennis,Sweden,G2,10,287,11,1.06,1.06,DreamHack Open Cluj-Napoca 2015,1617,Dennis 'dennis' Edman,1146,https://www.hltv.org/player/1146/dennis,dennis,206.0,195.0,1.06,0.72,137.0,11.0,30.0,33.0,0.91,1.0,66.7%,13.5%,150.0,92.0,24.0,19.0,1.0,1.0,145.0,10.0,5.0,43.0,2.0,1.0,https://www.hltv.org/stats/players/individual/1146/dennis?event=1617
tarik,United States,CLG,5,133,-1,0.99,1.04,DreamHack Open Cluj-Napoca 2015,1617,Tarik 'tarik' Celik,8523,https://www.hltv.org/player/8523/tarik,tarik,99.0,100.0,0.99,0.74,64.0,-1.0,13.0,12.0,1.08,1.01,100.0%,21.3%,69.0,39.0,18.0,5.0,1.0,1.0,70.0,2.0,1.0,23.0,2.0,1.0,https://www.hltv.org/stats/players/individual/8523/tarik?event=1617
fer,Brazil,Luminosity,4,115,-2,0.98,1.03,DreamHack Open Cluj-Napoca 2015,1617,Fernando 'fer' Alvarenga,8564,https://www.hltv.org/player/8564/fer,fer,83.0,85.0,0.98,0.72,54.0,-2.0,10.0,12.0,0.83,0.93,80.0%,13.6%,61.0,35.0,12.0,4.0,3.0,0.0,61.0,0.0,3.0,16.0,3.0,0.0,https://www.hltv.org/stats/players/individual/8564/fer?event=1617
nex,Germany,MOUZ,5,132,3,1.03,1.02,DreamHack Open Cluj-Napoca 2015,1617,Nemanja 'nexa' IsakoviÄ‡,9618,https://www.hltv.org/player/9618/nexa,nex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.hltv.org/stats/players/individual/9618/nex?event=1617
Xyp9x,Denmark,TSM,4,94,3,1.04,1.02,DreamHack Open Cluj-Napoca 2015,1617,Andreas 'Xyp9x' HÃ¸jsleth,4954,https://www.hltv.org/player/4954/xyp9x,Xyp9x,70.0,67.0,1.04,0.74,48.0,3.0,6.0,3.0,2.0,0.93,100.0%,12.0%,46.0,31.0,12.0,5.0,0.0,0.0,49.0,1.0,3.0,16.0,1.0,0.0,https://www.hltv.org/stats/players/individual/4954/Xyp9x?event=1617
flamie,Russia,Natus Vincere,11,279,14,1.08,1.02,DreamHack Open Cluj-Napoca 2015,1617,Egor 'flamie' Vasilyev,7594,https://www.hltv.org/player/7594/flamie,flamie,197.0,183.0,1.08,0.71,141.0,14.0,26.0,24.0,1.08,0.99,57.7%,10.0%,138.0,100.0,27.0,13.0,1.0,0.0,148.0,4.0,6.0,32.0,1.0,6.0,https://www.hltv.org/stats/players/individual/7594/flamie?event=1617
jdm64,United States,CLG,5,133,7,1.08,1.02,DreamHack Open Cluj-Napoca 2015,1617,Josh 'jdm64' Marzano,8346,https://www.hltv.org/player/8346/jdm64,jdm64,90.0,83.0,1.08,0.68,61.0,7.0,13.0,10.0,1.3,1.03,69.2%,14.8%,72.0,36.0,21.0,4.0,0.0,0.0,6.0,58.0,12.0,13.0,1.0,0.0,https://www.hltv.org/stats/players/individual/8346/jdm64?event=1617
pashaBiceps,Poland,Virtus.pro,4,119,1,1.01,1.01,DreamHack Open Cluj-Napoca 2015,1617,JarosÅ‚aw 'pashaBiceps' JarzÄ…bkowski,317,https://www.hltv.org/player/317/pashabiceps,pashaBiceps,88.0,87.0,1.01,0.74,61.0,1.0,13.0,6.0,2.17,1.13,76.9%,16.1%,58.0,40.0,17.0,2.0,2.0,0.0,63.0,4.0,0.0,17.0,1.0,3.0,https://www.hltv.org/stats/players/individual/317/pashaBiceps?event=1617
Zeus,Ukraine,Natus Vincere,11,279,8,1.04,1.01,DreamHack Open Cluj-Napoca 2015,1617,Danylo 'Zeus' Teslenko,484,https://www.hltv.org/player/484/zeus,Zeus,197.0,189.0,1.04,0.71,137.0,8.0,18.0,25.0,0.72,0.84,55.6%,6.7%,142.0,90.0,35.0,11.0,1.0,0.0,137.0,6.0,15.0,31.0,6.0,2.0,https://www.hltv.org/stats/players/individual/484/Zeus?event=1617
chrisJ,Netherlands,MOUZ,5,132,1,1.01,1.0,DreamHack Open Cluj-Napoca 2015,1617,Chris 'chrisJ' de Jong,2730,https://www.hltv.org/player/2730/chrisj,chrisJ,92.0,91.0,1.01,0.7,63.0,1.0,22.0,12.0,1.83,1.35,72.7%,26.2%,69.0,41.0,17.0,3.0,2.0,0.0,14.0,46.0,0.0,28.0,1.0,3.0,https://www.hltv.org/stats/players/individual/2730/chrisJ?event=1617
boltz,Brazil,Luminosity,4,115,1,1.01,0.99,DreamHack Open Cluj-Napoca 2015,1617,Ricardo 'boltz' Prass,8568,https://www.hltv.org/player/8568/boltz,boltz,81.0,80.0,1.01,0.7,54.0,1.0,10.0,11.0,0.91,0.94,90.0%,15.3%,61.0,31.0,19.0,4.0,0.0,0.0,65.0,1.0,2.0,13.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8568/boltz?event=1617
GeT_RiGhT,Sweden,Ninjas in Pyjamas,8,194,0,1.0,0.99,DreamHack Open Cluj-Napoca 2015,1617,Christopher 'GeT_RiGhT' Alesund,39,https://www.hltv.org/player/39/get-right,GeT_RiGhT,124.0,124.0,1.0,0.64,87.0,0.0,13.0,19.0,0.68,0.84,84.6%,10.8%,107.0,62.0,16.0,7.0,1.0,1.0,76.0,4.0,14.0,20.0,0.0,10.0,https://www.hltv.org/stats/players/individual/39/GeT_RiGhT?event=1617
device,Denmark,TSM,4,94,-2,0.97,0.98,DreamHack Open Cluj-Napoca 2015,1617,Nicolai 'device' Reedtz,7592,https://www.hltv.org/player/7592/device,device,62.0,64.0,0.97,0.66,39.0,-2.0,7.0,14.0,0.5,0.79,85.7%,12.0%,55.0,21.0,13.0,5.0,0.0,0.0,29.0,12.0,6.0,15.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7592/device?event=1617
olofmeister,Sweden,fnatic,7,173,-2,0.98,0.98,DreamHack Open Cluj-Napoca 2015,1617,Olof 'olofmeister' Kajbjer,885,https://www.hltv.org/player/885/olofmeister,olofmeister,121.0,123.0,0.98,0.7,86.0,-2.0,27.0,19.0,1.42,1.26,74.1%,22.7%,87.0,62.0,14.0,9.0,1.0,0.0,79.0,10.0,3.0,26.0,0.0,3.0,https://www.hltv.org/stats/players/individual/885/olofmeister?event=1617
Xizt,Sweden,Ninjas in Pyjamas,8,194,-6,0.96,0.98,DreamHack Open Cluj-Napoca 2015,1617,Richard 'Xizt' LandstrÃ¶m,884,https://www.hltv.org/player/884/xizt,Xizt,130.0,136.0,0.96,0.67,84.0,-6.0,20.0,23.0,0.87,0.98,75.0%,14.7%,110.0,50.0,22.0,12.0,0.0,0.0,78.0,12.0,7.0,32.0,1.0,0.0,https://www.hltv.org/stats/players/individual/884/Xizt?event=1617
seang@res,United States,Cloud9,4,106,-8,0.9,0.97,DreamHack Open Cluj-Napoca 2015,1617,Sean 'seang@res' Gares,1916,https://www.hltv.org/player/1916/seangres,seang@res,74.0,82.0,0.9,0.7,48.0,-8.0,7.0,10.0,0.7,0.84,100.0%,15.6%,58.0,31.0,10.0,5.0,2.0,0.0,41.0,7.0,8.0,17.0,1.0,0.0,https://www.hltv.org/stats/players/individual/1916/seang@res?event=1617
friberg,Sweden,Ninjas in Pyjamas,8,194,-6,0.96,0.97,DreamHack Open Cluj-Napoca 2015,1617,Adam 'friberg' Friberg,7148,https://www.hltv.org/player/7148/friberg,friberg,128.0,134.0,0.96,0.66,85.0,-6.0,16.0,19.0,0.84,0.92,68.8%,10.8%,109.0,53.0,22.0,9.0,1.0,0.0,95.0,0.0,3.0,29.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7148/friberg?event=1617
freakazoid,United States,Cloud9,4,106,-3,0.96,0.96,DreamHack Open Cluj-Napoca 2015,1617,Ryan 'freakazoid' Abadir,7808,https://www.hltv.org/player/7808/freakazoid,freakazoid,64.0,67.0,0.96,0.6,42.0,-3.0,10.0,10.0,1.0,0.98,80.0%,17.8%,64.0,27.0,8.0,7.0,0.0,0.0,45.0,0.0,10.0,9.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7808/freakazoid?event=1617
Maikelele,Sweden,G2,10,287,-4,0.98,0.96,DreamHack Open Cluj-Napoca 2015,1617,Mikail 'Maikelele' Bill,1045,https://www.hltv.org/player/1045/maikelele,Maikelele,181.0,185.0,0.98,0.63,126.0,-4.0,20.0,21.0,0.95,0.89,60.0%,8.1%,161.0,83.0,34.0,7.0,1.0,1.0,118.0,9.0,15.0,32.0,7.0,0.0,https://www.hltv.org/stats/players/individual/1045/Maikelele?event=1617
allu,Finland,Ninjas in Pyjamas,8,194,-7,0.95,0.96,DreamHack Open Cluj-Napoca 2015,1617,Aleksi 'allu' Jalli,695,https://www.hltv.org/player/695/allu,allu,128.0,135.0,0.95,0.66,86.0,-7.0,17.0,15.0,1.13,0.98,94.1%,15.7%,108.0,53.0,26.0,5.0,2.0,0.0,14.0,78.0,3.0,30.0,3.0,0.0,https://www.hltv.org/stats/players/individual/695/allu?event=1617
karrigan,Denmark,TSM,4,94,-4,0.94,0.95,DreamHack Open Cluj-Napoca 2015,1617,Finn 'karrigan' Andersen,429,https://www.hltv.org/player/429/karrigan,karrigan,60.0,64.0,0.94,0.64,43.0,-4.0,10.0,12.0,0.83,0.99,50.0%,10.0%,51.0,31.0,9.0,2.0,0.0,1.0,19.0,15.0,3.0,21.0,2.0,0.0,https://www.hltv.org/stats/players/individual/429/karrigan?event=1617
Hyper,Poland,Vexed,2,55,0,1.0,0.95,DreamHack Open Cluj-Napoca 2015,1617,Bartosz 'Hyper' Wolny,20435,https://www.hltv.org/player/7368/hyper,Hyper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.hltv.org/stats/players/individual/20435/Hyper?event=1617
rain,Norway,G2,10,287,-30,0.86,0.93,DreamHack Open Cluj-Napoca 2015,1617,HÃ¥vard 'rain' Nygaard,8183,https://www.hltv.org/player/8183/rain,rain,182.0,212.0,0.86,0.63,115.0,-30.0,25.0,32.0,0.78,0.92,80.0%,13.5%,172.0,66.0,37.0,8.0,2.0,2.0,139.0,0.0,12.0,30.0,0.0,1.0,https://www.hltv.org/stats/players/individual/8183/rain?event=1617
GruBy,Poland,Vexed,2,55,-7,0.84,0.93,DreamHack Open Cluj-Napoca 2015,1617,Dominik 'GruBy' Swiderski,8570,https://www.hltv.org/player/8570/gruby,GruBy,37.0,44.0,0.84,0.67,22.0,-7.0,3.0,9.0,0.33,0.67,66.7%,8.7%,33.0,11.0,7.0,4.0,0.0,0.0,29.0,0.0,5.0,3.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8570/GruBy?event=1617
Edward,Ukraine,Natus Vincere,11,279,-8,0.96,0.92,DreamHack Open Cluj-Napoca 2015,1617,Ioann 'Edward' Sukhariev,483,https://www.hltv.org/player/483/edward,Edward,174.0,182.0,0.96,0.62,126.0,-8.0,28.0,29.0,0.97,1.0,78.6%,14.7%,153.0,85.0,34.0,7.0,0.0,0.0,128.0,3.0,6.0,34.0,0.0,3.0,https://www.hltv.org/stats/players/individual/483/Edward?event=1617
FNS,Canada,CLG,5,133,-6,0.94,0.92,DreamHack Open Cluj-Napoca 2015,1617,Pujan 'FNS' Mehta,6451,https://www.hltv.org/player/6451/fns,FNS,89.0,95.0,0.94,0.67,63.0,-6.0,10.0,18.0,0.56,0.82,50.0%,8.2%,70.0,40.0,20.0,3.0,0.0,0.0,59.0,0.0,3.0,24.0,0.0,3.0,https://www.hltv.org/stats/players/individual/6451/FNS?event=1617
EliGE,United States,Liquid,2,61,-7,0.86,0.92,DreamHack Open Cluj-Napoca 2015,1617,Jonathan 'EliGE' Jablonowski,8738,https://www.hltv.org/player/8738/elige,EliGE,43.0,50.0,0.86,0.7,29.0,-7.0,13.0,14.0,0.93,1.35,53.8%,26.9%,32.0,19.0,7.0,2.0,1.0,0.0,29.0,0.0,8.0,6.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8738/EliGE?event=1617
shroud,Canada,Cloud9,4,106,-10,0.86,0.91,DreamHack Open Cluj-Napoca 2015,1617,Mike 'shroud' Grzesiek,8349,https://www.hltv.org/player/8349/shroud,shroud,64.0,74.0,0.86,0.6,42.0,-10.0,10.0,15.0,0.67,0.9,60.0%,13.3%,64.0,27.0,8.0,7.0,0.0,0.0,43.0,1.0,5.0,14.0,1.0,0.0,https://www.hltv.org/stats/players/individual/8349/shroud?event=1617
steel,Brazil,Luminosity,4,115,-8,0.89,0.9,DreamHack Open Cluj-Napoca 2015,1617,Lucas 'steel' Lopes,7382,https://www.hltv.org/player/7382/steel,steel,65.0,73.0,0.89,0.57,46.0,-8.0,6.0,12.0,0.5,0.75,50.0%,5.1%,69.0,32.0,11.0,1.0,2.0,0.0,46.0,1.0,3.0,15.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7382/steel?event=1617
FugLy,United States,Liquid,2,61,-6,0.87,0.9,DreamHack Open Cluj-Napoca 2015,1617,Jacob 'FugLy' Medina,8522,https://www.hltv.org/player/8522/fugly,FugLy,40.0,46.0,0.87,0.66,28.0,-6.0,5.0,3.0,1.67,0.99,80.0%,15.4%,33.0,19.0,7.0,1.0,1.0,0.0,28.0,0.0,3.0,9.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8522/FugLy?event=1617
TaZ,Poland,Virtus.pro,4,119,-7,0.92,0.9,DreamHack Open Cluj-Napoca 2015,1617,Wiktor 'TaZ' Wojtas,161,https://www.hltv.org/player/161/taz,TaZ,76.0,83.0,0.92,0.64,55.0,-7.0,9.0,4.0,2.25,0.99,55.6%,8.1%,64.0,37.0,15.0,3.0,0.0,0.0,58.0,0.0,5.0,13.0,0.0,0.0,https://www.hltv.org/stats/players/individual/161/TaZ?event=1617
nitr0,United States,Liquid,2,61,-9,0.82,0.87,DreamHack Open Cluj-Napoca 2015,1617,Nick 'nitr0' Cannella,7687,https://www.hltv.org/player/7687/nitr0,nitr0,40.0,49.0,0.82,0.66,27.0,-9.0,7.0,3.0,2.33,1.16,85.7%,23.1%,34.0,18.0,5.0,4.0,0.0,0.0,26.0,0.0,9.0,5.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7687/nitr0?event=1617
NEO,Poland,Virtus.pro,4,119,-12,0.85,0.87,DreamHack Open Cluj-Napoca 2015,1617,Filip 'NEO' Kubski,165,https://www.hltv.org/player/9261/lekr0,NEO,67.0,79.0,0.85,0.56,47.0,-12.0,18.0,16.0,1.12,1.2,77.8%,22.6%,72.0,31.0,13.0,2.0,1.0,0.0,28.0,24.0,1.0,14.0,0.0,0.0,https://www.hltv.org/stats/players/individual/165/NEO?event=1617
adreN,United States,Liquid,2,61,-6,0.85,0.86,DreamHack Open Cluj-Napoca 2015,1617,Dauren 'AdreN' Kystaubayev,334,https://www.hltv.org/player/334/adren,adreN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.hltv.org/stats/players/individual/334/adreN?event=1617
n0thing,United States,Cloud9,4,106,-12,0.85,0.85,DreamHack Open Cluj-Napoca 2015,1617,Jordan 'n0thing' Gilbert,203,https://www.hltv.org/player/203/n0thing,n0thing,66.0,78.0,0.85,0.62,50.0,-12.0,11.0,10.0,1.1,1.03,27.3%,6.7%,56.0,39.0,6.0,5.0,0.0,0.0,46.0,1.0,5.0,12.0,2.0,0.0,https://www.hltv.org/stats/players/individual/203/n0thing?event=1617
Skadoodle,United States,Cloud9,4,106,-12,0.83,0.84,DreamHack Open Cluj-Napoca 2015,1617,Tyler 'Skadoodle' Latham,7440,https://www.hltv.org/player/7440/skadoodle,Skadoodle,57.0,69.0,0.83,0.54,41.0,-12.0,10.0,12.0,0.83,0.95,80.0%,17.8%,65.0,29.0,8.0,4.0,0.0,0.0,7.0,35.0,0.0,14.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7440/Skadoodle?event=1617
pronax,Sweden,fnatic,7,173,-20,0.84,0.84,DreamHack Open Cluj-Napoca 2015,1617,Markus 'pronax' Wallsten,41,https://www.hltv.org/player/41/pronax,pronax,102.0,122.0,0.84,0.59,75.0,-20.0,13.0,21.0,0.62,0.84,61.5%,9.1%,98.0,52.0,19.0,4.0,0.0,0.0,79.0,0.0,5.0,16.0,2.0,0.0,https://www.hltv.org/stats/players/individual/41/pronax?event=1617
